id,toxicity_score,is_encrypted,upvotes_count,cluster,pca_x,pca_y
c288468c-adfa-447e-9800-80af9117f132,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
b68a066a-ad5a-42b1-be8b-4783100dd263,3.0,False,0.0,2,1.6954905083612721,0.01693331638873084
0dcfdb15-530a-4fad-8670-95d49517f2ed,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
36d2ad4f-d67e-4990-af57-cf05fd254357,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
061eb637-8680-40a8-8b0a-7ddb6a56d542,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
a833e375-e237-4af4-9097-cd78355209eb,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
b01ed8de-6b7a-4cf9-95ec-8b51453ea243,1.0,False,0.0,0,0.2996280993343223,-0.006523456362670229
f3645ca0-a8b1-42d2-9689-a7c25d42adae,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
48d8a4be-076a-45df-973c-44e495a23f88,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
727a86e5-d50d-4c55-a8bf-0be543fcf400,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
f2b65193-79de-4525-8a19-e095e0314740,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
fcc57c8a-9c6a-4f1b-b2a5-2f383f4c5e8f,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
13a7bbe9-f61d-4b38-a6d2-9973a7c03d7c,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
68e2933c-6cca-4124-924a-ede9e120a15b,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
759edc12-6ec2-4741-9d5f-1999b6cb829e,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
58d2dba7-2568-4cb3-a36a-c3de627361ab,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
13f9718c-44fc-4631-af6c-60bc59999980,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
af0c1887-8071-402f-af77-21b1e9e68429,4.0,False,1.0,2,2.3937184225318697,0.028547723336205914
1e8b8a3e-a82f-42ac-a6ea-b4afec2e5301,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
bc99decb-35a8-4ade-af00-f4d08a2aaf0b,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
687171f7-2bf2-45f3-9486-4ca2ae5ae669,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
7896ba04-c513-4259-8884-15a975f7d898,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
d0009276-ec4a-4303-8bfc-0b3d359520ea,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
e7de1959-72da-4097-b146-59142c76b6bc,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
6e9f095a-1ab9-4cac-af9d-edf48f85b496,2.0,False,4.0,2,0.9987461424762849,0.00474901230013019
5b0c07f2-e24d-48df-bb80-d17c3ec263a1,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
0194ba25-8ca0-488e-9354-efcf2dc36819,0.0,False,5.0,0,-0.39681955689354337,-0.018821739879495748
16684206-342c-4d73-abca-b577f9da9a0c,1.0,False,0.0,0,0.2996280993343223,-0.006523456362670229
8e5b3741-b7c7-42d9-88e6-ce84c0c4faa8,1.0,False,1.0,0,0.29992480899144425,-0.006637435790895281
2a921373-6d4e-40c4-ba7d-991e6e1f8109,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
65c97f48-ea53-453b-9477-b937d5d66b62,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
d1d76cc2-82cd-466f-978c-4b0247885edd,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
f7cd7e20-833c-49ac-8ccc-f0313cbff6e3,3.0,False,1.0,2,1.6957872180183948,0.01681933696050556
b9e5c853-585f-4394-8ffd-0f2023271880,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
ee274d14-d312-435f-905a-ab80dd6a348b,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
1f0168f0-b205-446f-a952-6c5ee2003894,0.0,False,6.0,0,-0.39652284723642156,-0.018935719307720665
af14ede3-ebc1-4069-aee7-28a3b17e03c2,0.0,False,6.0,0,-0.39652284723642156,-0.018935719307720665
8398e02c-d280-4b4a-ac49-84986acb9751,0.0,False,8.0,0,-0.3959294279221776,-0.019163678164170722
d4280f9f-b6c4-48dd-a249-aec4d339fa14,0.0,False,2.0,0,-0.39770968586490907,-0.018479801594820638
f4cb4b45-2e29-43c0-aafc-34d8c5246a7b,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
a14862bb-d4b0-4bb9-92d2-9da003dd702c,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
f213e006-6934-4248-99b8-b0f40c726507,2.0,False,0.0,2,0.9975593038477976,0.005204930013030214
91af198a-0783-45e4-af23-a62c0221181b,1.0,False,9.0,0,0.30229848624841954,-0.007549271216695284
d2e8abd7-0301-42e2-a5a3-4f079b963faf,0.0,False,3.0,0,-0.39741297620778726,-0.018593781023045645
670df9ee-bd55-4cb2-9aee-0cff17bd2d94,0.0,False,4.0,0,-0.39711626655066534,-0.018707760451270698
45162747-76c6-4953-beba-a5f5e957cdb2,0.0,False,0.0,0,-0.398303105179153,-0.01825184273837072
fd8bbca4-6006-48bb-8c7e-0495dab69b2c,0.0,False,420.0,0,-0.2736850491879506,-0.06612320259287177
51ff959e-652b-420f-b213-fcdad21d98e3,0.0,False,1.0,0,-0.39800639552203104,-0.01836582216659568
